"","x"
"398",2.47346709761372
"399",1.00754340465235
"400",1.36613815246221
"401",-0.360836069051962
"402",4.9334381812719
"403",1.81364935407813
"404",7.69920827201751
"405",7.71826819692463
"406",9.27498786599553
"407",2.50740742742989
"408",2.45388010722877
"409",0.974821087943482
"410",0.091232554575429
"411",1.32841739245552
"412",8.1358618751868
"413",2.91382865066368
"414",1.31655942650938
"415",1.08302436017854
"416",4.41852824565933
"417",3.38199113392032
"418",2.94725309365744
"419",1.95540523561676
"420",1.43164909255379
"421",6.49537784340227
"422",0.671757612057843
"423",1.48680200787492
"424",3.37150999733176
"425",0.330172018721003
"426",1.00786694475466
"427",1.89473781755711
"428",1.06489043310165
"429",5.22981437347408
"430",4.43866834870135
"431",0.46975040565263
"432",3.67030493640617
"433",2.26720578834532
"434",0.798792125268374
"435",2.34388676774383
"436",1.69464056600176
"437",1.82522089550519
"438",4.79582813555515
"439",0.197559498274325
"440",0.780589783098522
"441",7.27614655685685
"442",-0.188735186213411
"443",1.47725756522582
"444",1.03954889147226
"445",3.95887688732248
"446",0.796808476497337
"447",2.99634398673434
"448",1.98962372848549
"449",0.226123855065402
"450",0.456269427576727
"451",0.120876556229791
"452",2.60241805830448
"453",3.32540531342917
"454",4.04824140840428
"455",0.921671899687236
"456",-0.201373825011234
"457",2.21517739440485
"458",0.127708362161795
"459",5.88769482871655
"460",1.04699892389913
"461",0.5030743269691
"462",0.828212739180081
"463",2.94137687258429
"464",0.313589894476512
"465",4.13958210387886
"466",0.245149699677551
"467",6.45772611465634
"468",4.2397050677627
"469",2.83583345395526
"470",1.38538762086018
"471",1.01377807436698
"472",1.61522842193247
"473",7.20090119007585
"474",1.44676563398357
"475",4.87938896211879
"476",0.223852470404841
"477",2.07047764891583
"478",2.0433521286384
"479",2.88318946580465
"480",1.65630574861002
"481",6.77790423234869
"482",4.37116391172457
"483",1.96659618251156
"484",9.79041137853526
"485",4.62012381063194
"486",0.487970728687608
"487",1.82279001518605
"488",0.0948373882966465
"489",-1.23403070097086
"490",6.77013204225728
"491",2.62060956041713
"492",-0.931351594229725
"493",5.93939037555806
"494",2.41272383808614
"495",0.59275373139949
"496",0.714127065048805
"497",0.922502445065695
"498",1.66138220098055
"499",3.18663835916
"500",1.87046799821515
"501",0.196524926121797
"502",0.434628837973667
"503",5.09216481318922
"504",4.05009371396634
"505",7.6420642467828
"506",4.3014057103912
"507",7.33434402379435
"508",0.725566168034829
"509",0.555443903012287
"510",4.22621945889663
"511",4.55991555230996
"512",3.34290106496331
"513",5.59225904682283
"514",0.1726695204331
"515",5.51127999969416
"516",0.815809904221814
"517",3.23639452449173
"518",0.959980802996905
"519",1.13704522475308
"520",1.8442472028426
"521",2.02511869262399
"522",1.1429879205766
"523",4.10115956284393
"524",2.92833639205473
"525",1.61466169344292
"526",2.3368478690863
"527",3.77844578807117
"528",8.27169459008263
"529",1.139790387439
"530",8.0390843643578
"531",0.459689323684599
"532",0.734778028626002
"533",0.557821208032513
"534",1.35573136493345
"535",2.800699204855
"536",0.911368969210476
"537",0.555778257609856
"538",1.61347322792258
"539",2.52506489294549
"540",1.25369263459419
"541",6.22975937184793
"542",2.91170742971284
"543",7.30867098941041
"544",4.26949847076259
"545",1.23466970337726
"546",0.901915258941934
"547",1.45157215034674
"548",4.58168263096695
"549",1.48106339704138
"550",0.633290857134562
"551",4.99256216016745
"552",3.81606849628211
"553",2.33030339465761
"554",-0.323101221831355
"555",4.31865191762635
"556",8.62435267850402
"557",1.44516490239894
"558",0.523389943878086
"559",2.04038834453028
"560",7.20275692385782
"561",4.17546368896589
"562",2.95833743904869
"563",0.00861858380353816
"564",3.07341784904251
"565",4.19818495647325
"566",0.915504097995857
"567",3.10117127145033
"568",2.98930573022358
"569",4.7777427472349
"570",1.86562267245716
"571",0.154243483925004
"572",1.89775690446397
"573",2.50095385631787
"574",0.238622925128095
"575",1.00179703780638
"576",5.55136722298005
"577",3.47746108694723
"578",0.821049676000116
"579",3.97022744759423
"580",2.68217222175108
"581",5.01916390395428
"582",1.39601107372699
"583",5.56084879231131
"584",5.80467533029589
"585",0.323216951233753
"586",7.5764990672417
"587",0.865978856558893
"588",0.627136362564585
"589",0.510410112637185
"590",3.52014149246763
"591",6.06294032449219
"592",2.96246857365499
"593",0.364613159007302
"594",5.41094604022801
"595",2.42577610022562
"596",3.28706143292117
"597",4.82480214206953
"598",1.61688774432308
"599",4.45895845261255
"600",0.600204167390698
"601",0.559800631155476
"602",6.37687300396189
"603",8.02466309623376
"604",1.32385920604697
"605",0.881976116147167
"606",5.28220353627173
"607",1.43488296881299
"608",1.86120401194435
"609",0.0158372393414687
"610",3.40115888436497
"611",-0.251557517174527
"612",5.13236754059271
"613",1.31110107030473
"614",4.48434189366793
"615",1.43894110457234
"616",0.917089763050716
"617",0.975878122543162
"618",0.489580019154159
"619",2.17117624108506
"620",1.94918971625612
"621",-0.237798537241403
"622",6.51557515704042
"623",1.06215868174916
"624",6.72157562834184
"625",0.301116643002529
"626",4.65504853802075
"627",1.51969418269444
"628",0.335961701071801
"629",1.54720517218203
"630",3.26170248278803
"631",8.11535723368928
"632",1.20977054316314
"633",3.10384219239768
"634",2.01063303875524
"635",4.53693857077755
"636",2.05940116085729
"637",0.996518572553228
"638",0.168564441144775
"639",0.58902291390793
"640",6.26611144204158
"641",6.23445037247772
"642",0.965066000647023
"643",1.5995993768733
"644",6.68501181032053
"645",2.18775467408314
"646",1.98023438891791
"647",1.83420418608379
"648",-1.08668121990276
"649",4.33957316518079
"650",6.43973788324303
"651",5.8519988756003
"652",0.945641919172748
"653",5.34577526770712
"654",2.20182580916332
"655",3.07017277910159
"656",5.60237283692277
"657",0.850191966202417
"658",2.50459996978541
"659",1.46626147456522
"660",6.16465419573579
"661",6.50330599874977
"662",0.655415821121443
"663",6.70371271002395
"664",0.997515849592478
"665",3.28538333904512
"666",2.58014362311295
"667",3.67436249647566
"668",2.54508411450955
"669",0.68234608528348
"670",3.87594413725284
"671",0.519245823756853
"672",1.51585232540543
"673",5.22349501694117
"674",4.44510557830064
"675",2.86517461974165
"676",2.02711138304653
"677",0.895268628743031
"678",2.92253334627314
"679",0.0314829498468861
"680",0.0843165798676512
"681",0.256693746079214
"682",6.12659053257947
"683",5.15914978644368
"684",0.213253547569352
"685",0.879389866464405
"686",2.30253134431408
"687",1.47264642446994
"688",2.9430914053652
"689",0.549932699377899
"690",-0.850959784675673
"691",0.599607915002939
"692",0.349493405116765
"693",1.93152781950498
"694",8.03632303629314
"695",5.35077717297129
"696",1.06693526832868
"697",4.35271733454607
"698",4.40183085275326
"699",1.06039763326486
"700",3.28530747548389
"701",0.827590138571423
"702",6.85556423282161
"703",3.18534731192468
"704",1.59066008830817
"705",0.714862703679011
"706",4.0468317363444
"707",0.56631450531512
"708",0.894785523238254
"709",2.74519152691968
"710",0.637611901455316
"711",4.73742274553903
"712",6.99722230576252
"713",2.53081945089446
"714",1.72512252247298
"715",5.04482491803868
"716",3.30170151741706
"717",1.36316583062896
"718",0.690889852942851
"719",0.00284870395861823
"720",1.96178474676521
"721",2.92570678607116
"722",-0.854712362359997
"723",5.19250971167132
"724",0.26440702600564
"725",2.68604835115561
"726",0.257044117979355
"727",4.98351668716785
"728",0.0853345829226849
"729",4.55730909823053
"730",2.40388832377876
"731",0.876648133008094
"732",5.98559657403658
"733",0.152544902320177
"734",2.92305711414465
"735",1.38869563416639
"736",3.68210847044212
"737",2.84137582439622
"738",1.55384691772501
"739",1.87583671207754
"740",0.140094060611078
"741",0.10046001101052
"742",2.31744747435718
"743",1.63105298407381
"744",4.35042827097492
"745",1.98905484637602
"746",0.474605571524202
"747",0.379664399861719
"748",5.0231405372407
"749",2.72610378963875
"750",0.0602515628112151
"751",3.9123668920051
"752",2.16596240899574
"753",5.20355181044358
"754",1.92642542851041
"755",0.245837597250191
"756",4.06609004408172
"757",1.63021026539179
"758",4.14918110150324
"759",2.13694018429029
"760",6.11297821421425
"761",4.56351189991233
"762",1.76493224021709
"763",0.64610487065613
"764",7.88350268616356
"765",3.77745981492322
"766",0.912374740520942
"767",3.79311556460337
"768",1.69156980604797
"769",3.84834710589629
"770",1.15016026772684
"771",0.815719487256889
"772",3.24719648088368
"773",7.21104743398843
"774",0.454801756562422
"775",3.72097265601099
"776",0.0335475255541195
"777",0.867819165704039
"778",0.337563476730131
"779",2.58688178708534
"780",1.14100083789435
"781",6.13835869765096
"782",4.90618879956365
"783",2.9944520049036
"784",0.48601968337484
"785",5.80356045753441
"786",0.703253303192943
"787",0.573132972979994
"788",1.74758140026812
"789",2.24687124888998
"790",2.63076498052973
"791",0.189248412121281
"792",-0.0258219381240303
"793",0.000787322523031457
"794",4.88445015395511
"795",1.49764549603742
"796",2.79776274720565
"797",0.570277647578693
"798",0.86926020854427
"799",0.113587544562042
"800",4.96495711772751
"801",1.4640404619229
"802",4.96220612921261
"803",0.386781291028904
"804",8.7510064953739
"805",3.64710524552154
"806",0.0354141390309077
"807",5.32507147295373
"808",0.572580887589626
"809",3.64211601205746
"810",1.40013815210456
"811",-0.403502650409295
"812",3.51156416234711
"813",0.214252339501912
"814",0.756108088009902
"815",8.34205406984103
"816",0.571747938442806
"817",0.229344203492138
"818",4.22869740830654
"819",6.65144995958192
"820",0.748732174362978
"821",5.43369322797933
"822",3.56828149652697
"823",3.8371035905071
"824",4.22069067152127
"825",2.21652030464832
"826",7.80488500985741
"827",0.868063471933715
"828",0.649951616461099
"829",1.75975765752273
"830",2.54567587360057
"831",6.8684776413816
"832",2.24204189374818
"833",1.93149015256115
"834",1.5565707245067
"835",7.05885643139671
"836",5.17975415800585
"837",2.94984084661884
"838",0.025764067961218
"839",2.76720666831787
"840",6.74737881711671
"841",4.66135867398714
"842",8.24120169197523
"843",-0.460060917340668
"844",0.714528362402859
"845",1.83145937622425
"846",2.55824055962742
"847",0.231253023098152
"848",-0.853150525584581
"849",0.227230892251473
"850",1.20435157214654
"851",4.04380267689399
"852",2.00560775459504
"853",4.70079136623606
"854",0.511389043811838
"855",6.03308829545503
"856",0.883190352221357
"857",0.129479434866454
"858",0.724829875497906
"859",1.66001719772611
"860",0.325802196480537
"861",0.444503611147721
"862",0.0780273113275192
"863",0.0466986794015917
"864",5.70439929455159
"865",-0.27886488282945
"866",0.0558820913410514
"867",0.0141491447923916
"868",3.33603900422496
"869",0.802108683307729
"870",2.09001165368956
"871",1.37222634757933
"872",0.00812960872805625
"873",8.10164451688505
"874",0.839745666583744
"875",2.43941475499731
"876",5.24779806032883
"877",-0.579608147822716
"878",0.924534980821465
"879",1.9007059460126
"880",7.6157613634163
"881",4.15839023149661
"882",1.59663849637041
"883",0.988140252814662
"884",9.49123644196004
"885",3.34699413874908
"886",0.581492287678982
"887",6.74234617201355
"888",6.09626415090186
"889",2.79516718828105
"890",1.83202667853019
"891",3.60101772522649
"892",-0.293730247819016
"893",-0.068371994740503
"894",1.77155465068839
"895",0.820116602239847
"896",0.343703460492368
"897",1.55106287718207
"898",4.75004495789796
"899",0.315509756535094
"900",-0.696971222116394
"901",-0.504559450478058
"902",4.24844668368451
"903",3.98460956523702
"904",1.5628188072258
"905",1.11820029888135
"906",0.500070898166191
"907",0.152312401407504
"908",0.349050416053141
"909",1.34745730662748
"910",-0.190992105312697
"911",0.0624255073931956
"912",0.0295488552354813
"913",7.43593615386056
"914",2.62190455277665
"915",0.102703834569853
"916",-0.33211836400957
"917",5.0466262178913
"918",1.39922281022221
"919",1.82411238228558
"920",2.18016650507275
"921",3.38598553307262
"922",3.87495550040318
"923",5.78270509974238
"924",5.77800825657723
"925",1.6326871838784
"926",8.1925893105691
"927",1.26680985011126
"928",5.33653005436621
"929",1.30713571600898
"930",2.83465603087054
"931",2.83197312990518
"932",4.75634646574174
"933",2.46895471857579
"934",2.62725250729349
"935",1.11079900279826
"936",4.93445638544996
"937",2.81082160623413
"938",3.12784190796198
"939",1.89073933523514
"940",6.66155184464773
"941",2.12180156718857
"942",0.686461450773796
"943",1.35252449462037
"944",-0.689764629160819
"945",0.594194725746637
"946",0.866792825263478
"947",2.9390882463856
"948",4.17928357753156
"949",4.79765206055837
"950",5.27989294197022
"951",3.48285854374216
"952",0.403142133672169
"953",0.0958420338646579
"954",3.82815665471469
"955",2.64499396178804
"956",0.841307008066261
"957",1.05650672190613
"958",1.53059948297524
"959",0.876308785635651
"960",2.72090633518047
"961",0.267981225169356
"962",1.64081439419903
"963",0.951092092798657
"964",2.36153531547801
"965",0.169612175407191
"966",1.1760806029052
"967",0.693897325038899
"968",2.73259983463863
"969",7.61590518538219
"970",2.58464283464549
"971",1.93579993391757
"972",2.10235556496034
"973",4.52430888892591
"974",3.87615663296696
"975",5.65866567786636
"976",0.254202318617977
"977",0.328352195394794
"978",-0.178700739596931
"979",6.4527553695787
"980",5.54012434243801
"981",5.62902636094816
"982",0.394268257128917
"983",-0.0339942457467786
"984",4.54026335541273
"985",4.74296916704547
"986",0.636826672618407
"987",1.88916977522935
"988",2.23836404344073
"989",1.63980008162684
"990",4.46080849384686
"991",5.4135102786581
"992",0.93240377683574
"993",3.41995080109104
"994",0.390043289395022
"995",2.6991343809003
"996",0.426383111005707
"997",0.195526813927091
"998",4.90815183747114
"999",1.65142482648639
"1000",0.0831446408864201
"1001",1.73619461207276
"1002",0.822711793173698
"1003",2.21094220882029
"1004",0.499376000769363
"1005",5.10026592400965
"1006",1.67871448430853
"1007",-1.18063774826014
"1008",3.50550812580465
"1009",3.63375319876681
"1010",1.27926734148323
"1011",2.17008697725932
"1012",7.57715458926655
"1013",2.98988359780269
"1014",1.03035203612134
"1015",7.69299544465384
"1016",2.20598201941075
"1017",0.0408494953544767
"1018",1.27405358542174
"1019",0.606727834567435
"1020",-0.0479612238766731
"1021",2.61771261647445
"1022",0.487350910606412
"1023",5.79206841981033
"1024",0.726641372290047
"1025",4.20760141170779
"1026",0.312163671815674
"1027",5.23481768184253
"1028",1.61039974897356
"1029",0.256206896692104
"1030",1.56419101026284
"1031",4.81041795935632
"1032",5.94257100219388
"1033",0.382987718165191
"1034",0.171537529068063
"1035",1.59735620585769
"1036",3.18586601148509
"1037",0.265595866531919
"1038",0.352057206372258
"1039",1.89068841667398
"1040",5.82378211402255
"1041",0.0571096696106849
"1042",1.49184708951128
"1043",2.17741452786099
"1044",1.84216798774203
"1045",2.34858733521618
"1046",0.143638304784643
"1047",0.591142228525698
"1048",1.23044091222806
"1049",2.77462071764606
"1050",1.8239720825784
"1051",7.40588591975139
"1052",-1.00302198642178
"1053",1.68414808704933
"1054",4.16527152709178
"1055",3.49980129725756
"1056",6.91628557695937
"1057",0.19046092469095
"1058",6.27682829134803
"1059",2.50726951485554
"1060",0.877677242911503
"1061",1.37408483952879
"1062",0.55809158265773
"1063",5.12654950353726
"1064",0.896075601171939
"1065",0.455812789750645
"1066",1.91346351110248
"1067",0.0469656305944874
"1068",3.62967787076854
"1069",1.0715839142203
"1070",2.8360868207737
"1071",0.277475570635724
"1072",0.223157282962809
"1073",0.0692398666656049
"1074",1.30752663615003
"1075",4.20763448666452
"1076",1.68546066409349
"1077",2.82321992820242
"1078",9.6098528447199
"1079",0.0199578003250355
"1080",3.55530365699395
"1081",0.403390187803197
"1082",0.882049780196087
"1083",1.1137162348616
"1084",5.15666694173739
"1085",-0.0206695777178703
"1086",3.49631181851974
"1087",0.294284891102754
"1088",1.67133586644588
"1089",0.762596462109993
"1090",2.99148203483823
"1091",0.950683126692411
"1092",0.658185433454623
"1093",4.4463166338333
"1094",2.02270468358634
"1095",1.2135317099863
"1096",5.83830372256835
"1097",2.60640282603048
"1098",-0.0513498089215408
"1099",3.32438407266073
"1100",4.93013809734035
"1101",6.14056884235298
"1102",1.62931790542335
"1103",1.0186233359626
"1104",0.352981616116923
"1105",-0.120892098639458
"1106",-0.126799589014798
"1107",2.76099871459057
"1108",1.6429137800741
"1109",1.67060618776847
"1110",6.27147752680685
"1111",2.71451818564649
"1112",1.7917162768507
"1113",0.813426042313746
"1114",0.309270531805333
"1115",6.37049843786888
"1116",0.784545680889125
"1117",3.81551357103697
"1118",1.1017860981213
"1119",1.18562322121282
"1120",4.10555184824106
"1121",0.15224321690198
"1122",0.0836068741738687
"1123",5.6006753034948
"1124",2.84801236970632
"1125",4.42599020737658
"1126",0.515118587914039
"1127",4.39205516565385
"1128",1.56921359309021
"1129",1.42374709320863
"1130",0.818599815757323
"1131",2.87782766621009
"1132",1.20020927092416
"1133",1.42062948405602
"1134",2.14157617248747
"1135",1.74062586256092
"1136",1.93358855836095
"1137",-0.151221732019748
"1138",1.78382626398722
"1139",3.38687018777694
"1140",0.0664616754074333
"1141",3.05243240938225
"1142",0.12706669624138
"1143",3.17671685609744
"1144",0.359167262838361
"1145",1.54630166340027
"1146",5.15315878653876
"1147",0.169803747477832
"1148",2.05573032587423
"1149",0.195393220834031
"1150",0.629565522746902
"1151",0.877357802205206
"1152",4.79684620571343
"1153",0.163143546179525
"1154",0.119778096543569
"1155",1.59022655258807
"1156",7.23636739355375
"1157",1.20483024087971
"1158",0.976578106266304
"1159",0.188736073976275
"1160",0.0928737144437967
"1161",1.49267500991789
"1162",-0.16873476460336
"1163",0.505333768073791
"1164",4.6567229573871
"1165",2.5113818911918
"1166",6.27738884716421
"1167",3.31157710074196
"1168",8.58256291776501
"1169",0.485366675352884
"1170",4.91415150002214
"1171",0.0726793878040434
"1172",7.78580740446637
"1173",2.77096735096995
"1174",0.625542280181187
"1175",0.275211881483865
"1176",4.85552323406185
"1177",1.46828889026508
"1178",3.18018536613747
"1179",2.5379533104689
"1180",0.850631595948188
"1181",-0.217754243564943
"1182",0.0649992029043169
"1183",2.9128404222758
"1184",1.4633063897223
"1185",0.709974054328542
"1186",2.59823686524228
"1187",0.189040897848598
"1188",2.66475821320483
"1189",0.808579024321501
"1190",0.258926362802511
"1191",0.107250865374721
"1192",2.43938590071232
"1193",3.74935519039574
"1194",0.638945991303121
"1195",0.916094968428564
"1196",2.05850816647456
"1197",8.198050817016
"1198",2.13093916966239
"1199",4.34429912103454
"1200",2.28443024542245
"1201",0.371075525135492
"1202",2.92519725392866
"1203",6.89828311526801
"1204",4.42596078851614
"1205",3.73082847306619
"1206",3.96923324234015
"1207",2.00786212318401
"1208",4.19055684037412
"1209",2.89014147289405
"1210",0.768846315004814
"1211",7.12065808762235
"1212",1.3270496671089
"1213",1.62953721820466
"1214",0.485707005592122
"1215",1.0565483575457
"1216",3.20213652160083
"1217",1.07761783270395
"1218",5.27858715755878
"1219",-0.000759334171915042
"1220",1.99995708696472
"1221",-0.110347081435361
"1222",1.52964650392514
"1223",0.963144095459302
"1224",2.34447336113939
"1225",5.94837886206031
"1226",2.37462931145724
"1227",0.322834847771677
"1228",0.255929177827542
"1229",1.09394401675805
"1230",7.29590308124548
"1231",1.03024302089715
"1232",2.38944838922397
"1233",0.0256948412427165
"1234",1.39169811092246
"1235",-1.20556900325613
"1236",1.16315744357365
"1237",1.8522746068528
"1238",0.451902055778635
"1239",1.34980092776294
"1240",1.99269566977367
