"","x"
"356",0.901191158918664
"357",0.492399568436667
"358",0.725204453803599
"359",0.91977021843195
"360",0.624324810691178
"361",0.519263945752755
"362",0.288577761268243
"363",0.00246590282768011
"364",0.968735125847161
"365",0.770433591445908
"366",0.633178672753274
"367",0.894336850382388
"368",0.296609427779913
"369",0.802685449831188
"370",0.141016566194594
"371",0.692167949629948
"372",0.845079905120656
"373",0.678251480218023
"374",0.709726408822462
"375",0.645901393843815
"376",0.965203141793609
"377",0.710519960615784
"378",0.870479686651379
"379",0.909245137590915
"380",0.377042777137831
"381",0.477071019588038
"382",0.78120802110061
"383",0.497807947685942
"384",0.182946398621425
"385",0.672435256186873
"386",0.560286025283858
"387",0.804092586506158
"388",0.317321583628654
"389",0.0924442915711552
"390",0.465408506337553
"391",0.260286789853126
"392",0.611302343429998
"393",0.00395450228825212
"394",0.809207457816228
"395",0.600986019242555
"396",0.686210558051243
"397",0.3766641584225
"398",0.366566085722297
"399",0.248724160017446
"400",0.277661069761962
"401",0.443706163438037
"402",0.676449860446155
"403",0.888698633061722
"404",0.950150657678023
"405",0.916997173568234
"406",0.905189966550097
"407",0.356232541147619
"408",0.569793038535863
"409",0.115649770246819
"410",0.241869462188333
"411",0.143181366147473
"412",0.808959415880963
"413",0.808760651387274
"414",0.214477847563103
"415",0.141957990359515
"416",0.709702822146937
"417",0.631485277088359
"418",0.629499934380874
"419",0.864516464294866
"420",0.206855967408046
"421",0.728506561135873
"422",0.137940162559971
"423",0.415197955211625
"424",0.809841379523277
"425",0.518931950675324
"426",0.427310667932034
"427",0.91469900496304
"428",0.924723827047274
"429",0.614106977591291
"430",0.545927333878353
"431",0.0659289092291147
"432",0.411665487103164
"433",0.97782821347937
"434",0.196844640886411
"435",0.367115951143205
"436",0.862761454191059
"437",0.200715303653851
"438",0.594898747978732
"439",0.163577185710892
"440",0.258470003027469
"441",0.717571025481448
"442",0.618956454098225
"443",0.975207776296884
"444",0.176600537495688
"445",0.637127848342061
"446",0.329653060529381
"447",0.750998902833089
"448",0.354767086915672
"449",0.0251921934541315
"450",0.206764796283096
"451",0.422788905212656
"452",0.281955404672772
"453",0.594188012415543
"454",0.84473053785041
"455",0.965142560191453
"456",0.526353070745245
"457",0.342590246349573
"458",0.0267989845015109
"459",0.508971381699666
"460",0.235728077124804
"461",0.769040650688112
"462",0.636815420817584
"463",0.538696214556694
"464",0.669906609226018
"465",0.880362575640902
"466",0.0671099757310003
"467",0.63507222966291
"468",0.518342778785154
"469",0.860375792719424
"470",0.253344288561493
"471",0.143078158376738
"472",0.362464971607551
"473",0.695813057245687
"474",0.194604595657438
"475",0.865167821524665
"476",0.741476822644472
"477",0.801858152262866
"478",0.239092200296
"479",0.525728478096426
"480",0.344699350418523
"481",0.84098688326776
"482",0.558284557890147
"483",0.856467734556645
"484",0.983418291434646
"485",0.503827255452052
"486",0.0688078626990318
"487",0.409676178125665
"488",0.071202345425263
"489",0.989879441680387
"490",0.742690211161971
"491",0.823050662642345
"492",0.810450232820585
"493",0.590751582756639
"494",0.831272434210405
"495",0.618294768035412
"496",0.224538826849312
"497",0.195654083276168
"498",0.268799803219736
"499",0.547223501605913
"500",0.203628409421071
"501",0.450684642186388
"502",0.0803705058060586
"503",0.673625276423991
"504",0.664986318908632
"505",0.91845852509141
"506",0.58896323852241
"507",0.703012733953074
"508",0.249974481295794
"509",0.0819475299213082
"510",0.905614698305726
"511",0.787195515353233
"512",0.370930921286345
"513",0.972414143616334
"514",0.16017372882925
"515",0.641816698014736
"516",0.101863353746012
"517",0.941760728834197
"518",0.13101114705205
"519",0.228382704313844
"520",0.621499411063269
"521",0.366665229434147
"522",0.115927651291713
"523",0.558878002455458
"524",0.926547028589994
"525",0.852730560582131
"526",0.650539422174916
"527",0.563463475322351
"528",0.845542329130694
"529",0.17999251303263
"530",0.881773800589144
"531",0.0515628808643669
"532",0.121289624366909
"533",0.509902987163514
"534",0.309323954163119
"535",0.916819139150903
"536",0.35657114489004
"537",0.903951249551028
"538",0.401680530747399
"539",0.848532077390701
"540",0.73772757477127
"541",0.836665488779545
"542",0.840633693151176
"543",0.692824380705133
"544",0.710823958506808
"545",0.328760587144643
"546",0.551047996152192
"547",0.534891300834715
"548",0.48301742435433
"549",0.339114448986948
"550",0.116260128561407
"551",0.840600685449317
"552",0.461001442512497
"553",0.462247520452365
"554",0.608398344833404
"555",0.526521991938353
"556",0.992268536239862
"557",0.575798008823767
"558",0.687362690456212
"559",0.744048838736489
"560",0.964950458612293
"561",0.448295346461236
"562",0.667671346571296
"563",0.020493971882388
"564",0.683883773861453
"565",0.472470907028764
"566",0.113761039217934
"567",0.640398379648104
"568",0.699878759449348
"569",0.750910334056243
"570",0.645549166481942
"571",0.0178080317564309
"572",0.593400758923963
"573",0.759435280691832
"574",0.0670774711761624
"575",0.930361265083775
"576",0.634161116322502
"577",0.635525539517403
"578",0.1291393651627
"579",0.829983922885731
"580",0.298914513550699
"581",0.582147062057629
"582",0.301337698940188
"583",0.540051040705293
"584",0.822821469279006
"585",0.230344533687457
"586",0.958270494593307
"587",0.215997360181063
"588",0.772823815932497
"589",0.0857053042855114
"590",0.356086551444605
"591",0.849496341310441
"592",0.510967255337164
"593",0.231340990401804
"594",0.816641440149397
"595",0.40585833019577
"596",0.411559612723067
"597",0.681191650452092
"598",0.348215800244361
"599",0.767080729827285
"600",0.128629455342889
"601",0.117589336819947
"602",0.711204518796876
"603",0.956863679923117
"604",0.752297307364643
"605",0.135945535963401
"606",0.519635959295556
"607",0.167466073529795
"608",0.531748854089528
"609",0.00372351869009435
"610",0.45271762041375
"611",0.718624319182709
"612",0.539273933041841
"613",0.228759227786213
"614",0.801409903215244
"615",0.406749092042446
"616",0.111830695299432
"617",0.216348839923739
"618",0.457306346390396
"619",0.605860838433728
"620",0.248062942642719
"621",0.906492825131863
"622",0.688953985227272
"623",0.342369945952669
"624",0.893690862925723
"625",0.632697165478021
"626",0.900051213335246
"627",0.233544712187722
"628",0.086270633386448
"629",0.217531709233299
"630",0.48693024343811
"631",0.795616913819686
"632",0.133613867918029
"633",0.947633305098861
"634",0.84646460111253
"635",0.466720315860584
"636",0.657443138770759
"637",0.632654381683096
"638",0.293885728809983
"639",0.523242989322171
"640",0.917417152086273
"641",0.97733467258513
"642",0.102122218348086
"643",0.388745584292337
"644",0.820704521145672
"645",0.697603097883984
"646",0.243729625828564
"647",0.86030249693431
"648",0.957859427435324
"649",0.378741302527487
"650",0.899178725434467
"651",0.532210930716246
"652",0.145988384960219
"653",0.580575288506225
"654",0.495721072889864
"655",0.658421991858631
"656",0.754705037921667
"657",0.544723503990099
"658",0.633577679749578
"659",0.272615316556767
"660",0.824330681236461
"661",0.656321955146268
"662",0.202297590207309
"663",0.793617920717224
"664",0.63437476544641
"665",0.594841750804335
"666",0.506419747602195
"667",0.749396581202745
"668",0.323378497734666
"669",0.494405098259449
"670",0.952926226658747
"671",0.0859188789036125
"672",0.20414226106368
"673",0.871245871763676
"674",0.535561229335144
"675",0.528190472628921
"676",0.437255539000034
"677",0.51513173780404
"678",0.686178018571809
"679",0.0110304765403271
"680",0.037949928548187
"681",0.160745904082432
"682",0.770835679490119
"683",0.598685588221997
"684",0.328623540233821
"685",0.143247563624755
"686",0.545317855896428
"687",0.236158281797543
"688",0.795836826087907
"689",0.234558335039765
"690",0.396967860171571
"691",0.0718001839704812
"692",0.22811995469965
"693",0.640431782696396
"694",0.896747678518295
"695",0.799020021455362
"696",0.191268652444705
"697",0.711364186136052
"698",0.785801976453513
"699",0.475879299687222
"700",0.345069350441918
"701",0.143619878217578
"702",0.894885315792635
"703",0.347284167073667
"704",0.302682718494907
"705",0.108090287540108
"706",0.57416781084612
"707",0.577508574118838
"708",0.20578390895389
"709",0.457520117983222
"710",0.0676276180893183
"711",0.636804261012003
"712",0.805045726010576
"713",0.44492938532494
"714",0.83729343675077
"715",0.55972438887693
"716",0.69414186780341
"717",0.273154099704698
"718",0.946392689598724
"719",0.00448338524438441
"720",0.30180526804179
"721",0.391767205903307
"722",0.543534135213122
"723",0.674851246876642
"724",0.024898192146793
"725",0.357334351399913
"726",0.1446784643922
"727",0.578039458720013
"728",0.0251066063065082
"729",0.753271284746006
"730",0.506937436992303
"731",0.788401525933295
"732",0.940818163566291
"733",0.0456327255815268
"734",0.415334461955354
"735",0.685084706870839
"736",0.485945083899423
"737",0.643130018841475
"738",0.481556902872398
"739",0.222486521117389
"740",0.230842894641683
"741",0.232371410587803
"742",0.613104439340532
"743",0.342464264947921
"744",0.921570566715673
"745",0.802154211560264
"746",0.667261953465641
"747",0.0782832419499755
"748",0.938260254915804
"749",0.360863792710006
"750",0.0434695037547499
"751",0.755869594868273
"752",0.576823357027024
"753",0.709146023960784
"754",0.525102281942964
"755",0.368503351695836
"756",0.952768272254616
"757",0.642296225763857
"758",0.812819566810504
"759",0.617959086317569
"760",0.616573521168903
"761",0.988109402824193
"762",0.229380190372467
"763",0.36589519563131
"764",0.852326642023399
"765",0.798475654097274
"766",0.587998006260023
"767",0.793929617619142
"768",0.27466600225307
"769",0.495375109370798
"770",0.124733391217887
"771",0.100207339040935
"772",0.814915344584733
"773",0.967611761298031
"774",0.292054216843098
"775",0.349664637353271
"776",0.00616726442240179
"777",0.323988867690787
"778",0.384587633656338
"779",0.372078870190307
"780",0.515987834194675
"781",0.671042154077441
"782",0.553321196464822
"783",0.402072532800958
"784",0.0776145318523049
"785",0.988705249037594
"786",0.0801113718189299
"787",0.307940231636167
"788",0.241259855218232
"789",0.622831476619467
"790",0.682926594279706
"791",0.737398386001587
"792",0.410621799295768
"793",0.0250307621899992
"794",0.477165534859523
"795",0.514096957165748
"796",0.464959551813081
"797",0.0936061991378665
"798",0.528507237555459
"799",0.0338797005824745
"800",0.565292929532006
"801",0.777355480007827
"802",0.636560080107301
"803",0.788517845328897
"804",0.829741574125364
"805",0.66595266526565
"806",0.0129431183449924
"807",0.818728144979104
"808",0.218796460190788
"809",0.359867103630677
"810",0.471964839380234
"811",0.408377485582605
"812",0.896289688767865
"813",0.0732428259216249
"814",0.458563999505714
"815",0.834452606271952
"816",0.192637204891071
"817",0.0329968840815127
"818",0.514459352008998
"819",0.790126618463546
"820",0.791292000329122
"821",0.822455938905478
"822",0.930673934752122
"823",0.670205471804366
"824",0.55907083908096
"825",0.296232849359512
"826",0.928339684847742
"827",0.911079243989661
"828",0.307168046478182
"829",0.54491348657757
"830",0.511114035267383
"831",0.884750050259754
"832",0.321684715570882
"833",0.234095551539212
"834",0.163074893411249
"835",0.895172877702862
"836",0.917303269729018
"837",0.499372905585915
"838",0.0405929868575186
"839",0.385415307246149
"840",0.647277045762166
"841",0.832474360009655
"842",0.759151955135167
"843",0.795537886442617
"844",0.22942830901593
"845",0.470824151998386
"846",0.444070551311597
"847",0.0738075815606862
"848",0.62807191349566
"849",0.0460155971813947
"850",0.21213082713075
"851",0.855967329349369
"852",0.195925255306065
"853",0.61920964368619
"854",0.877575050340965
"855",0.717308695893735
"856",0.247268052771688
"857",0.568892541574314
"858",0.322075818199664
"859",0.189924533711746
"860",0.213257008232176
"861",0.697085435735062
"862",0.265973351430148
"863",0.0161455206107348
"864",0.716537757776678
"865",0.627370507922024
"866",0.46304131182842
"867",0.00275307195261121
"868",0.877246057149023
"869",0.144472244661301
"870",0.28380335168913
"871",0.855335980886593
"872",0.00179086741991341
"873",0.879048435715958
"874",0.111124446615577
"875",0.811535517917946
"876",0.902821794617921
"877",0.825126860989258
"878",0.300377161707729
"879",0.436043654102832
"880",0.926641073776409
"881",0.363214265555143
"882",0.390798367094249
"883",0.121732634259388
"884",0.931532585294917
"885",0.318506942363456
"886",0.154690319439396
"887",0.888139171758667
"888",0.844120628433302
"889",0.36583762941882
"890",0.26440420653671
"891",0.967110915808007
"892",0.38950365758501
"893",0.0411412483081222
"894",0.63825658429414
"895",0.370589351980016
"896",0.0867168435361236
"897",0.650280200643465
"898",0.791408836143091
"899",0.838546328945085
"900",0.574850253993645
"901",0.750716384034604
"902",0.523398261982948
"903",0.536927351495251
"904",0.797208072151989
"905",0.706689258804545
"906",0.383403406245634
"907",0.703115210169926
"908",0.973079786868766
"909",0.956449738703668
"910",0.864319577347487
"911",0.127571309218183
"912",0.00653384113684297
"913",0.829291997244582
"914",0.442967866081744
"915",0.642718613380566
"916",0.256758110364899
"917",0.942372289253399
"918",0.600355614442378
"919",0.24265744863078
"920",0.322560868924484
"921",0.410716683370993
"922",0.859641002025455
"923",0.586104166693985
"924",0.523248884361237
"925",0.916998592205346
"926",0.939179649809375
"927",0.168641165830195
"928",0.583541661733761
"929",0.640453371219337
"930",0.654052648693323
"931",0.675236406736076
"932",0.628474216908216
"933",0.246248865034431
"934",0.835756290238351
"935",0.377564657246694
"936",0.649795430246741
"937",0.37712724506855
"938",0.39923271490261
"939",0.533339971443638
"940",0.679758502170444
"941",0.761466942029074
"942",0.333324928069487
"943",0.131803239695728
"944",0.97254405845888
"945",0.206156307831407
"946",0.226718416903168
"947",0.580869180383161
"948",0.442237873096019
"949",0.672522637760267
"950",0.631126421270892
"951",0.464043661952019
"952",0.282159453025088
"953",0.0294354986399412
"954",0.571303999749944
"955",0.328066115966067
"956",0.144893830176443
"957",0.662792953196913
"958",0.196852084714919
"959",0.490854219067842
"960",0.536377832759172
"961",0.478859523311257
"962",0.572042648680508
"963",0.38293044664897
"964",0.786565797403455
"965",0.0337921851314604
"966",0.344569700071588
"967",0.449201644165441
"968",0.602245485410094
"969",0.97399018262513
"970",0.28169706906192
"971",0.259307872038335
"972",0.216069743968546
"973",0.734249973436818
"974",0.975760168861598
"975",0.552552633685991
"976",0.260953241260722
"977",0.895444191293791
"978",0.278071609791368
"979",0.907106140628457
"980",0.902980614453554
"981",0.742907877545804
"982",0.364995681447908
"983",0.0332204177975655
"984",0.428902462357655
"985",0.9575860647019
"986",0.263631711481139
"987",0.561555543215945
"988",0.436665633926168
"989",0.528064357349649
"990",0.437183781992644
"991",0.968984195729718
"992",0.328725168015808
"993",0.769223549636081
"994",0.0637896812986583
"995",0.975465991534293
"996",0.876206960063428
"997",0.0285329192411155
"998",0.559125780826434
"999",0.582998487399891
"1000",0.0430502730887383
"1001",0.434673490235582
"1002",0.127587422030047
"1003",0.329927245154977
"1004",0.104160033166409
"1005",0.625107257626951
"1006",0.94730427628383
"1007",0.93250873638317
"1008",0.566635031951591
"1009",0.731244321679696
"1010",0.181892147054896
"1011",0.443485652562231
"1012",0.91016890690662
"1013",0.562214015284553
"1014",0.508793346583843
"1015",0.711520848795772
"1016",0.418002802412957
"1017",0.00386027921922505
"1018",0.131408766377717
"1019",0.201484866673127
"1020",0.151998779736459
"1021",0.69141362584196
"1022",0.62325256713666
"1023",0.796568398131058
"1024",0.166471426840872
"1025",0.456014466239139
"1026",0.38781074853614
"1027",0.605366513133049
"1028",0.389410607982427
"1029",0.0843329024501145
"1030",0.452122534858063
"1031",0.707242103060707
"1032",0.892278899904341
"1033",0.0808591491077095
"1034",0.0616673221811652
"1035",0.177698681363836
"1036",0.41387179098092
"1037",0.135767400497571
"1038",0.120225680526346
"1039",0.42612814065069
"1040",0.651983585674316
"1041",0.460969334235415
"1042",0.488629336468875
"1043",0.747082708869129
"1044",0.233818979933858
"1045",0.383908184245229
"1046",0.351163204759359
"1047",0.123413193505257
"1048",0.187651512445882
"1049",0.519264420028776
"1050",0.435480543645099
"1051",0.718646967085078
"1052",0.966095267329365
"1053",0.427280725212768
"1054",0.96042988775298
"1055",0.385235305642709
"1056",0.988398658577353
"1057",0.142808931879699
"1058",0.679544979939237
"1059",0.5412425363902
"1060",0.16788791376166
"1061",0.457595034502447
"1062",0.358359515666962
"1063",0.519077900797129
"1064",0.108580239117146
"1065",0.29402169957757
"1066",0.371285783359781
"1067",0.00623843166977167
"1068",0.716448820428923
"1069",0.474890466080979
"1070",0.306306623620912
"1071",0.0640716345515102
"1072",0.151415096130222
"1073",0.0851297865156084
"1074",0.233222753508016
"1075",0.878655400127172
"1076",0.179917422356084
"1077",0.773530629929155
"1078",0.942372216144577
"1079",0.0705765374004841
"1080",0.997892408166081
"1081",0.120933654718101
"1082",0.238791711628437
"1083",0.259655662113801
"1084",0.752699663164094
"1085",0.243039119057357
"1086",0.390549788251519
"1087",0.0293279578909278
"1088",0.407378361094743
"1089",0.328902018489316
"1090",0.308480363804847
"1091",0.747231769142672
"1092",0.143170253140852
"1093",0.542006415780634
"1094",0.513764079427347
"1095",0.364494306733832
"1096",0.696760121965781
"1097",0.369873404270038
"1098",0.37889893935062
"1099",0.659130045445636
"1100",0.621569849550724
"1101",0.704982789931819
"1102",0.227168163284659
"1103",0.413150536129251
"1104",0.0796593057457358
"1105",0.219652124447748
"1106",0.128674682229757
"1107",0.382701618364081
"1108",0.73352099629119
"1109",0.301072258967906
"1110",0.717012931127101
"1111",0.518014120636508
"1112",0.946487174136564
"1113",0.11535338498652
"1114",0.634267119923607
"1115",0.985491402680054
"1116",0.107279300689697
"1117",0.600740470457822
"1118",0.461965962778777
"1119",0.193682516692206
"1120",0.982482000486925
"1121",0.0178745137527585
"1122",0.0293456292711198
"1123",0.806553633417934
"1124",0.613348935265094
"1125",0.482570128748193
"1126",0.0726646953262389
"1127",0.497975229285657
"1128",0.96907498058863
"1129",0.371650464832783
"1130",0.342809739289805
"1131",0.671861582668498
"1132",0.134426421485841
"1133",0.94506069784984
"1134",0.503391096601263
"1135",0.362546771531925
"1136",0.383441472193226
"1137",0.678161290939897
"1138",0.653618242125958
"1139",0.481104476144537
"1140",0.00791295291855931
"1141",0.774465474067256
"1142",0.0915948473848403
"1143",0.99738129787147
"1144",0.0413316045887768
"1145",0.741799988783896
"1146",0.65619003912434
"1147",0.0290018687956035
"1148",0.678256423445418
"1149",0.0736263764556497
"1150",0.0764973990153521
"1151",0.859555546659976
"1152",0.497339557856321
"1153",0.0856388520915061
"1154",0.0148358102887869
"1155",0.199110141722485
"1156",0.68642202229239
"1157",0.300258022965863
"1158",0.847215326502919
"1159",0.0854979974683374
"1160",0.338251189095899
"1161",0.381993656978011
"1162",0.326386366272345
"1163",0.0887340765912086
"1164",0.695241957902908
"1165",0.709872526116669
"1166",0.591211057268083
"1167",0.881849154131487
"1168",0.92132116202265
"1169",0.492564814165235
"1170",0.842047095531598
"1171",0.0673612442333251
"1172",0.986800315324217
"1173",0.414637583307922
"1174",0.100448055425659
"1175",0.0659185827244073
"1176",0.676893868017942
"1177",0.583109928527847
"1178",0.700538837816566
"1179",0.314984630793333
"1180",0.381362055893987
"1181",0.664324349490926
"1182",0.0118301149923354
"1183",0.997159332269803
"1184",0.303890849463642
"1185",0.148889646399766
"1186",0.328520425828174
"1187",0.0704744353424758
"1188",0.943489820463583
"1189",0.139664728427306
"1190",0.490166634554043
"1191",0.29653108259663
"1192",0.303383285179734
"1193",0.440857705892995
"1194",0.303628434194252
"1195",0.121412036940455
"1196",0.445086722727865
"1197",0.958601218648255
"1198",0.253551658941433
"1199",0.7159782522358
"1200",0.715722317574546
"1201",0.327386348741129
"1202",0.755907482933253
"1203",0.88940601143986
"1204",0.42212295322679
"1205",0.651453121798113
"1206",0.66557929222472
"1207",0.257677419111133
"1208",0.711720973486081
"1209",0.265933785587549
"1210",0.198082352755591
"1211",0.936844465788454
"1212",0.652917845873162
"1213",0.19394458970055
"1214",0.770235568052158
"1215",0.441925662336871
"1216",0.960753827122971
"1217",0.106634457595646
"1218",0.676500528119504
"1219",0.0421363406348974
"1220",0.325587600236759
"1221",0.207509719999507
"1222",0.35678874514997
"1223",0.450652324361727
"1224",0.346143520902842
"1225",0.713647587690502
"1226",0.509334494825453
"1227",0.175723143154755
"1228",0.348436952102929
"1229",0.273018513573334
"1230",0.8120351228863
"1231",0.202547075459734
"1232",0.775983102619648
"1233",0.0100481584668159
"1234",0.56779465242289
"1235",0.806847593281418
"1236",0.960373414913192
"1237",0.237336868653074
"1238",0.0983508978970349
"1239",0.338155656354502
